name,code,region,month,industrial,total,recidencial
Alaró,7001,07001 Alaró,1987-07-01,0,513,513
Alaró,7001,07001 Alaró,1987-06-01,0,439,439
Alaró,7001,07001 Alaró,1987-05-01,0,3542,3542
Alaró,7001,07001 Alaró,1987-04-01,0,173,173
Alaró,7001,07001 Alaró,1987-03-01,0,329,329
Alaró,7001,07001 Alaró,1987-02-01,0,0,0
Alaró,7001,07001 Alaró,1987-01-01,0,84,84
Alcúdia,7003,07003 Alcúdia,2024-08-01,0,5203.8,5203.8
Alcúdia,7003,07003 Alcúdia,2024-07-01,2280.2,8588.3,6308.1
Alcúdia,7003,07003 Alcúdia,2024-06-01,0,2068.3,2068.3
Alcúdia,7003,07003 Alcúdia,2024-05-01,0,294.8,294.8
Alcúdia,7003,07003 Alcúdia,2024-04-01,10619.2,11901.8,1282.6
Alcúdia,7003,07003 Alcúdia,2024-03-01,537,1419.8,882.9
Alcúdia,7003,07003 Alcúdia,2024-02-01,0,2386.4,2386.4
Alcúdia,7003,07003 Alcúdia,2024-01-01,3420.4,9825.8,6145.5
Alcúdia,7003,07003 Alcúdia,2023-12-01,1278.5,1668.2,389.8
Alcúdia,7003,07003 Alcúdia,2023-11-01,64.6,723.2,658.6
Alcúdia,7003,07003 Alcúdia,2023-10-01,82198.1,83335.2,1137.1
Alcúdia,7003,07003 Alcúdia,2023-09-01,39.1,673.4,634.3
Alcúdia,7003,07003 Alcúdia,2023-08-01,114,335.5,221.4
Alcúdia,7003,07003 Alcúdia,2023-07-01,133.7,690.7,556.9
Alcúdia,7003,07003 Alcúdia,2023-06-01,0,165.9,165.9
Alcúdia,7003,07003 Alcúdia,2023-05-01,36.7,837,687.6
Alcúdia,7003,07003 Alcúdia,2023-04-01,2335.2,3821.5,1486.3
Alcúdia,7003,07003 Alcúdia,2023-03-01,452.1,975.2,523.2
Alcúdia,7003,07003 Alcúdia,2023-02-01,0,404,404
Alcúdia,7003,07003 Alcúdia,2023-01-01,72.3,3193.8,3121.5
Alcúdia,7003,07003 Alcúdia,2022-12-01,0,2138.2,1936.2
Alcúdia,7003,07003 Alcúdia,2022-11-01,50,750.1,700.1
Alcúdia,7003,07003 Alcúdia,2022-10-01,11006.4,13703.6,2697.2
Alcúdia,7003,07003 Alcúdia,2022-09-01,2860.5,10133.5,7273
Alcúdia,7003,07003 Alcúdia,2022-08-01,0,919.3,919.3
Alcúdia,7003,07003 Alcúdia,2022-07-01,40.8,2580,2539.2
Alcúdia,7003,07003 Alcúdia,2022-06-01,1105.7,2996.3,1890.6
Alcúdia,7003,07003 Alcúdia,2022-05-01,414.9,1463.5,1048.6
Alcúdia,7003,07003 Alcúdia,2022-04-01,0,1525.5,1525.5
Alcúdia,7003,07003 Alcúdia,2022-03-01,3336.7,6360,3023.2
Alcúdia,7003,07003 Alcúdia,2022-02-01,76.7,967.3,890.6
Alcúdia,7003,07003 Alcúdia,2022-01-01,83059,84598.6,1539.6
Alcúdia,7003,07003 Alcúdia,2021-12-01,17985.9,18360.5,374.6
Alcúdia,7003,07003 Alcúdia,2021-11-01,0,691.2,691.2
Alcúdia,7003,07003 Alcúdia,2021-10-01,494.3,1918.4,1424.1
Alcúdia,7003,07003 Alcúdia,2021-09-01,15137.6,15580.4,442.8
Alcúdia,7003,07003 Alcúdia,2021-08-01,0,1200.3,1200.3
Alcúdia,7003,07003 Alcúdia,2021-07-01,427.7,1623.9,1196.1
Alcúdia,7003,07003 Alcúdia,2021-06-01,32,2121.3,2089.3
Alcúdia,7003,07003 Alcúdia,2021-05-01,39.1,1892.5,1853.4
Alcúdia,7003,07003 Alcúdia,2021-04-01,141.6,777.1,635.5
Alcúdia,7003,07003 Alcúdia,2021-03-01,10.7,2422.3,2411.7
Alcúdia,7003,07003 Alcúdia,2021-02-01,2336.9,3585.3,1248.4
Alcúdia,7003,07003 Alcúdia,2021-01-01,0,684,684
Alcúdia,7003,07003 Alcúdia,2020-12-01,0,463.4,463.4
Alcúdia,7003,07003 Alcúdia,2020-11-01,405.9,1756.1,1350.2
Alcúdia,7003,07003 Alcúdia,2020-10-01,2528,3066.7,538.7
Alcúdia,7003,07003 Alcúdia,2020-09-01,47.7,982.1,934.3
Alcúdia,7003,07003 Alcúdia,2020-08-01,614.5,1162.4,547.9
Alcúdia,7003,07003 Alcúdia,2020-07-01,25272.8,26376.6,1103.8
Alcúdia,7003,07003 Alcúdia,2020-06-01,288,8774.2,8486.2
Alcúdia,7003,07003 Alcúdia,2020-05-01,0,246.7,246.7
Alcúdia,7003,07003 Alcúdia,2020-04-01,150.2,150.2,0
Alcúdia,7003,07003 Alcúdia,2020-03-01,4731.1,5333.6,602.5
Alcúdia,7003,07003 Alcúdia,2020-02-01,84.1,1556.2,1472.1
Alcúdia,7003,07003 Alcúdia,2020-01-01,188.4,251.9,63.6
Alcúdia,7003,07003 Alcúdia,2019-12-01,1693.1,4306.2,2613.1
Alcúdia,7003,07003 Alcúdia,2019-11-01,1737,2877.1,1140
Alcúdia,7003,07003 Alcúdia,2019-10-01,0,3862.3,2294.1
Alcúdia,7003,07003 Alcúdia,2019-09-01,862.9,2158.9,1296
Alcúdia,7003,07003 Alcúdia,2019-08-01,0,1337.9,1337.9
Alcúdia,7003,07003 Alcúdia,2019-07-01,11295.6,12523.4,1227.9
Alcúdia,7003,07003 Alcúdia,2019-06-01,9138,10339,1201
Alcúdia,7003,07003 Alcúdia,2019-05-01,740.8,1659,918.2
Alcúdia,7003,07003 Alcúdia,2019-04-01,27.7,834,806.3
Alcúdia,7003,07003 Alcúdia,2019-03-01,81,2997.3,2916.3
Alcúdia,7003,07003 Alcúdia,2019-02-01,1713.8,3268.2,1554.5
Alcúdia,7003,07003 Alcúdia,2019-01-01,84.1,382.5,298.3
Alcúdia,7003,07003 Alcúdia,2018-12-01,0,1205.7,1205.7
Alcúdia,7003,07003 Alcúdia,2018-11-01,1203,3077.4,1874.4
Alcúdia,7003,07003 Alcúdia,2018-10-01,320.4,1269.4,949
Alcúdia,7003,07003 Alcúdia,2018-09-01,2279,3546.9,1267.9
Alcúdia,7003,07003 Alcúdia,2018-08-01,0,283.4,283.4
Alcúdia,7003,07003 Alcúdia,2018-07-01,114.4,1384.5,1270.1
Alcúdia,7003,07003 Alcúdia,2018-06-01,0,948.3,948.3
Alcúdia,7003,07003 Alcúdia,2018-05-01,7746.1,8803,1056.9
Alcúdia,7003,07003 Alcúdia,2018-04-01,681.3,1395.6,714.3
Alcúdia,7003,07003 Alcúdia,2018-03-01,2140.5,8822.5,712.1
Alcúdia,7003,07003 Alcúdia,2018-02-01,150,1572.7,1422.7
Alcúdia,7003,07003 Alcúdia,2018-01-01,6890.4,8337.8,1447.4
Alcúdia,7003,07003 Alcúdia,2017-12-01,883.9,2640,1399.6
Alcúdia,7003,07003 Alcúdia,2017-11-01,5550.6,7648,2097.5
Alcúdia,7003,07003 Alcúdia,2017-10-01,5025.8,8572.1,919.9
Alcúdia,7003,07003 Alcúdia,2017-09-01,1878.9,2363.9,485
Alcúdia,7003,07003 Alcúdia,2017-08-01,0,0,0
Alcúdia,7003,07003 Alcúdia,2017-07-01,229.7,2366.8,2137.1
Alcúdia,7003,07003 Alcúdia,2017-06-01,3543.4,4368.1,755.2
Alcúdia,7003,07003 Alcúdia,2017-05-01,5257.1,6405.2,1148.1
Alcúdia,7003,07003 Alcúdia,2017-04-01,60,831.8,771.8
Alcúdia,7003,07003 Alcúdia,2017-03-01,0,869.8,869.8
Alcúdia,7003,07003 Alcúdia,2017-02-01,270.3,2865.4,2595.2
Alcúdia,7003,07003 Alcúdia,2017-01-01,1033.9,3353.5,2319.5
Alcúdia,7003,07003 Alcúdia,2016-12-01,42.9,4256.3,4213.4
Alcúdia,7003,07003 Alcúdia,2016-11-01,2119.1,2823.7,704.6
Alcúdia,7003,07003 Alcúdia,2016-10-01,6406.3,7606.5,1200.2
Alcúdia,7003,07003 Alcúdia,2016-09-01,1566.8,2834.5,1267.7
Alcúdia,7003,07003 Alcúdia,2016-08-01,0,0,0
Alcúdia,7003,07003 Alcúdia,2016-07-01,1832.1,3364.6,11.8
Alcúdia,7003,07003 Alcúdia,2016-06-01,0,5148.5,5148.5
Alcúdia,7003,07003 Alcúdia,2016-05-01,13137.6,13875.5,696.2
Alcúdia,7003,07003 Alcúdia,2016-04-01,2911.2,4665.8,1754.7
Alcúdia,7003,07003 Alcúdia,2016-03-01,1350,1946.4,596.4
Alcúdia,7003,07003 Alcúdia,2016-02-01,5477.8,6653.2,1175.4
Alcúdia,7003,07003 Alcúdia,2016-01-01,1073.3,2480.4,1407.1
Alcúdia,7003,07003 Alcúdia,2015-12-01,448.5,2000.7,1552.2
Alcúdia,7003,07003 Alcúdia,2015-11-01,7056.7,8491.6,1434.9
Alcúdia,7003,07003 Alcúdia,2015-10-01,4294.3,10922,657.8
Alcúdia,7003,07003 Alcúdia,2015-09-01,290.2,1003.9,713.7
Alcúdia,7003,07003 Alcúdia,2015-08-01,319,1066.8,747.8
Alcúdia,7003,07003 Alcúdia,2015-07-01,752.4,3477,2724.7
Alcúdia,7003,07003 Alcúdia,2015-06-01,3.2,1782.5,1601.3
Alcúdia,7003,07003 Alcúdia,2015-05-01,85,433.7,348.7
Alcúdia,7003,07003 Alcúdia,2015-04-01,1765.8,1918,152.1
Alcúdia,7003,07003 Alcúdia,2015-03-01,4020.2,4724.2,704
Alcúdia,7003,07003 Alcúdia,2015-02-01,0,1872.3,1872.3
Alcúdia,7003,07003 Alcúdia,2015-01-01,53567.5,54681.5,189.4
Alcúdia,7003,07003 Alcúdia,2014-12-01,2567.7,3687.8,833.1
Alcúdia,7003,07003 Alcúdia,2014-11-01,872,1165.6,293.6
Alcúdia,7003,07003 Alcúdia,2014-10-01,1237.1,2270.8,1033.8
Alcúdia,7003,07003 Alcúdia,2014-09-01,390.3,1355.4,965
Alcúdia,7003,07003 Alcúdia,2014-08-01,1148.7,1472,323.3
Alcúdia,7003,07003 Alcúdia,2014-07-01,1178.7,2025.8,847.1
Alcúdia,7003,07003 Alcúdia,2014-06-01,5387.3,6044.2,656.9
Alcúdia,7003,07003 Alcúdia,2014-05-01,0,895.9,895.9
Alcúdia,7003,07003 Alcúdia,2014-04-01,407.4,686.8,279.4
Alcúdia,7003,07003 Alcúdia,2014-03-01,0,1256.8,1256.8
Alcúdia,7003,07003 Alcúdia,2014-02-01,0,708.3,708.3
Alcúdia,7003,07003 Alcúdia,2014-01-01,257.8,1244.9,987.1
Alcúdia,7003,07003 Alcúdia,2013-12-01,666.6,1716.9,1050.3
Alcúdia,7003,07003 Alcúdia,2013-11-01,774.8,1147.5,372.7
Alcúdia,7003,07003 Alcúdia,2013-10-01,4934.2,6719.7,1785.4
Alcúdia,7003,07003 Alcúdia,2013-09-01,0,95,95
Alcúdia,7003,07003 Alcúdia,2013-08-01,0,0,0
Alcúdia,7003,07003 Alcúdia,2013-07-01,0,198.7,198.7
Alcúdia,7003,07003 Alcúdia,2013-06-01,34.8,543.5,508.7
Alcúdia,7003,07003 Alcúdia,2013-05-01,0,1346.8,1346.8
Alcúdia,7003,07003 Alcúdia,2013-04-01,3371.4,3748.9,377.5
Alcúdia,7003,07003 Alcúdia,2013-03-01,73.4,876.7,803.4
Alcúdia,7003,07003 Alcúdia,2013-02-01,795.9,2459.4,1663.5
Alcúdia,7003,07003 Alcúdia,2013-01-01,58,1137.3,1079.3
Alcúdia,7003,07003 Alcúdia,2012-12-01,1018.1,1183.1,165
Alcúdia,7003,07003 Alcúdia,2012-11-01,467,744,277.1
Alcúdia,7003,07003 Alcúdia,2012-10-01,9932.1,14517.2,4585.1
Alcúdia,7003,07003 Alcúdia,2012-09-01,428.9,628.3,199.5
Alcúdia,7003,07003 Alcúdia,2012-08-01,0,287,0
Alcúdia,7003,07003 Alcúdia,2012-07-01,574.6,878.4,303.8
Alcúdia,7003,07003 Alcúdia,2012-06-01,26,307.1,281.1
Alcúdia,7003,07003 Alcúdia,2012-05-01,3.2,418.6,415.4
Alcúdia,7003,07003 Alcúdia,2012-04-01,8.8,853.9,845.2
Alcúdia,7003,07003 Alcúdia,2012-03-01,235.9,1082.3,846.3
Alcúdia,7003,07003 Alcúdia,2012-02-01,201.4,414.3,212.9
Alcúdia,7003,07003 Alcúdia,2012-01-01,1556.2,1900.8,344.5
Alcúdia,7003,07003 Alcúdia,2011-12-01,1018,1713.7,695.7
Alcúdia,7003,07003 Alcúdia,2011-11-01,0,586.7,586.7
Alcúdia,7003,07003 Alcúdia,2011-10-01,902.8,1036.3,133.5
Alcúdia,7003,07003 Alcúdia,2011-09-01,3,2203.6,2200.6
Alcúdia,7003,07003 Alcúdia,2011-08-01,497.3,1912.9,1415.6
Alcúdia,7003,07003 Alcúdia,2011-07-01,9,2197,2188
Alcúdia,7003,07003 Alcúdia,2011-06-01,349.5,2909,2559.5
Alcúdia,7003,07003 Alcúdia,2011-05-01,1232.6,2229,996.4
Alcúdia,7003,07003 Alcúdia,2011-04-01,571,655.2,84.3
Alcúdia,7003,07003 Alcúdia,2011-03-01,288.5,1214.3,925.8
Alcúdia,7003,07003 Alcúdia,2011-02-01,139.3,993.3,854.1
Alcúdia,7003,07003 Alcúdia,2011-01-01,420,912.8,492.8
Alcúdia,7003,07003 Alcúdia,2010-12-01,109,356.8,247.8
Alcúdia,7003,07003 Alcúdia,2010-11-01,1015,4538.6,1615.8
Alcúdia,7003,07003 Alcúdia,2010-10-01,442.2,769.2,327
Alcúdia,7003,07003 Alcúdia,2010-09-01,0,617.7,499.4
Alcúdia,7003,07003 Alcúdia,2010-08-01,10994.6,11107.6,113.1
Alcúdia,7003,07003 Alcúdia,2010-07-01,388.7,1100.9,712.2
Alcúdia,7003,07003 Alcúdia,2010-06-01,644,2957.4,2114.5
Alcúdia,7003,07003 Alcúdia,2010-05-01,47.7,594.7,547.1
Alcúdia,7003,07003 Alcúdia,2010-04-01,0,255.5,255.5
Alcúdia,7003,07003 Alcúdia,2010-03-01,241.2,2883.8,2323.4
Alcúdia,7003,07003 Alcúdia,2010-02-01,67.2,2552,1165.5
Alcúdia,7003,07003 Alcúdia,2010-01-01,2223.4,2227.1,3.7
Alcúdia,7003,07003 Alcúdia,2009-12-01,18,2954.5,2936.5
Alcúdia,7003,07003 Alcúdia,2009-11-01,183.3,4983.7,4800.4
Alcúdia,7003,07003 Alcúdia,2009-10-01,88.3,173.6,85.3
Alcúdia,7003,07003 Alcúdia,2009-09-01,28.8,321.2,292.4
Alcúdia,7003,07003 Alcúdia,2009-08-01,0,1774.1,1774.1
Alcúdia,7003,07003 Alcúdia,2009-07-01,0.8,5057,5056.3
Alcúdia,7003,07003 Alcúdia,2009-06-01,503.4,2509.2,1337.1
Alcúdia,7003,07003 Alcúdia,2009-05-01,0,868.4,868.4
Alcúdia,7003,07003 Alcúdia,2009-04-01,0,1092.4,1092.4
Alcúdia,7003,07003 Alcúdia,2009-03-01,0,2461.3,2461.3
Alcúdia,7003,07003 Alcúdia,2009-02-01,64,4370.7,4306.8
Alcúdia,7003,07003 Alcúdia,2009-01-01,269,986.8,717.9
Alcúdia,7003,07003 Alcúdia,2008-12-01,22.5,2861.7,375.5
Alcúdia,7003,07003 Alcúdia,2008-11-01,0,3363,3363
Alcúdia,7003,07003 Alcúdia,2008-10-01,11522.3,15306,3783.8
Alcúdia,7003,07003 Alcúdia,2008-09-01,79.5,1725.1,1645.6
Alcúdia,7003,07003 Alcúdia,2008-08-01,0,0,0
Alcúdia,7003,07003 Alcúdia,2008-07-01,27.9,1564.6,1536.7
Alcúdia,7003,07003 Alcúdia,2008-06-01,135.2,3436.5,3301.3
Alcúdia,7003,07003 Alcúdia,2008-05-01,4101.1,10881.6,6780.5
Alcúdia,7003,07003 Alcúdia,2008-04-01,270.6,4079.5,3808.8
Alcúdia,7003,07003 Alcúdia,2008-03-01,382.6,2105,1722.4
Alcúdia,7003,07003 Alcúdia,2008-02-01,1297.8,3911.4,2613.5
Alcúdia,7003,07003 Alcúdia,2008-01-01,3242.5,6699.4,3456.9
Alcúdia,7003,07003 Alcúdia,2007-12-01,179.5,2105.2,1925.7
Alcúdia,7003,07003 Alcúdia,2007-11-01,111,3100,2989
Alcúdia,7003,07003 Alcúdia,2007-10-01,46,3716,3670
Alcúdia,7003,07003 Alcúdia,2007-09-01,17,2553,2536
Alcúdia,7003,07003 Alcúdia,2007-08-01,420,1091,671
Alcúdia,7003,07003 Alcúdia,2007-07-01,0,2570,2416
Alcúdia,7003,07003 Alcúdia,2007-06-01,218,5017,4799
Alcúdia,7003,07003 Alcúdia,2007-05-01,410,923,513
Alcúdia,7003,07003 Alcúdia,2007-04-01,28,21628,15001
Alcúdia,7003,07003 Alcúdia,2007-03-01,3161,6095,2934
Alcúdia,7003,07003 Alcúdia,2007-02-01,730,10543,9813
Alcúdia,7003,07003 Alcúdia,2007-01-01,1031,3677,2646
Alcúdia,7003,07003 Alcúdia,2006-12-01,233,4406,4173
Alcúdia,7003,07003 Alcúdia,2006-11-01,173,7280,7107
Alcúdia,7003,07003 Alcúdia,2006-10-01,0,5086,5086
Alcúdia,7003,07003 Alcúdia,2006-09-01,31,4327,4238
Alcúdia,7003,07003 Alcúdia,2006-08-01,0,7059,7059
Alcúdia,7003,07003 Alcúdia,2006-07-01,629,5326,4697
Alcúdia,7003,07003 Alcúdia,2006-06-01,277,1001,724
Alcúdia,7003,07003 Alcúdia,2006-05-01,0,8568,8568
Alcúdia,7003,07003 Alcúdia,2006-04-01,143,6987,2455
Alcúdia,7003,07003 Alcúdia,2006-03-01,122,4144,4022
Alcúdia,7003,07003 Alcúdia,2006-02-01,42,8345,7553
Alcúdia,7003,07003 Alcúdia,2006-01-01,6841,7218,377
Alcúdia,7003,07003 Alcúdia,2005-12-01,1582,4246,2528
Alcúdia,7003,07003 Alcúdia,2005-11-01,142,6825,6683
Alcúdia,7003,07003 Alcúdia,2005-10-01,2558,5880,3226
Alcúdia,7003,07003 Alcúdia,2005-09-01,17522,25152,7630
Alcúdia,7003,07003 Alcúdia,2005-08-01,0,2097,2069
Alcúdia,7003,07003 Alcúdia,2005-07-01,830,11723,10893
Alcúdia,7003,07003 Alcúdia,2005-06-01,154,4328,4174
Alcúdia,7003,07003 Alcúdia,2005-05-01,151,1969,1818
Alcúdia,7003,07003 Alcúdia,2005-04-01,69,9757,9688
Alcúdia,7003,07003 Alcúdia,2005-03-01,321,1742,1421
Alcúdia,7003,07003 Alcúdia,2005-02-01,6190,9615,3027
Alcúdia,7003,07003 Alcúdia,2005-01-01,478,3493,3015
Alcúdia,7003,07003 Alcúdia,2004-12-01,0,12154,12154
Alcúdia,7003,07003 Alcúdia,2004-11-01,0,3955,3955
Alcúdia,7003,07003 Alcúdia,2004-10-01,650,6252,5602
Alcúdia,7003,07003 Alcúdia,2004-09-01,351,2730,2379
Alcúdia,7003,07003 Alcúdia,2004-08-01,0,5514,5514
Alcúdia,7003,07003 Alcúdia,2004-07-01,469,3492,2844
Alcúdia,7003,07003 Alcúdia,2004-06-01,5127,5887,760
Alcúdia,7003,07003 Alcúdia,2004-05-01,0,3410,3410
Alcúdia,7003,07003 Alcúdia,2004-04-01,361,4032,3454
Alcúdia,7003,07003 Alcúdia,2004-03-01,48293,52273,3980
Alcúdia,7003,07003 Alcúdia,2004-02-01,0,2678,2678
Alcúdia,7003,07003 Alcúdia,2004-01-01,71,1002,931
Alcúdia,7003,07003 Alcúdia,2003-12-01,2899,7562,4663
Alcúdia,7003,07003 Alcúdia,2003-11-01,0,5077,5077
Alcúdia,7003,07003 Alcúdia,2003-10-01,15732,25044,9312
Alcúdia,7003,07003 Alcúdia,2003-09-01,0,1742,1742
Alcúdia,7003,07003 Alcúdia,2003-08-01,0,378,378
Alcúdia,7003,07003 Alcúdia,2003-07-01,59,3311,3107
Alcúdia,7003,07003 Alcúdia,2003-06-01,0,955,955
Alcúdia,7003,07003 Alcúdia,2003-05-01,0,3101,3101
Alcúdia,7003,07003 Alcúdia,2003-04-01,0,1419,1419
Alcúdia,7003,07003 Alcúdia,2003-03-01,0,2243,2162
Alcúdia,7003,07003 Alcúdia,2003-02-01,4294,5149,855
Alcúdia,7003,07003 Alcúdia,2003-01-01,176,3400,3141
Alcúdia,7003,07003 Alcúdia,2002-12-01,323,3761,3422
Alcúdia,7003,07003 Alcúdia,2002-11-01,5564,13210,7646
Alcúdia,7003,07003 Alcúdia,2002-10-01,5681,7624,1890
Alcúdia,7003,07003 Alcúdia,2002-09-01,0,1062,1062
Alcúdia,7003,07003 Alcúdia,2002-08-01,0,935,935
Alcúdia,7003,07003 Alcúdia,2002-07-01,188,2574,1083
Alcúdia,7003,07003 Alcúdia,2002-06-01,4095,4923,728
Alcúdia,7003,07003 Alcúdia,2002-05-01,742,4991,1760
Alcúdia,7003,07003 Alcúdia,2002-04-01,651,1717,1066
Alcúdia,7003,07003 Alcúdia,2002-03-01,0,5835,5835
Alcúdia,7003,07003 Alcúdia,2002-02-01,0,2639,2639
Alcúdia,7003,07003 Alcúdia,2002-01-01,163,1129,966
Alcúdia,7003,07003 Alcúdia,2001-12-01,5424,12842,7418
Alcúdia,7003,07003 Alcúdia,2001-11-01,323,3756,870
Alcúdia,7003,07003 Alcúdia,2001-10-01,121,881,760
Alcúdia,7003,07003 Alcúdia,2001-09-01,2591,5304,2670
Alcúdia,7003,07003 Alcúdia,2001-08-01,14658,16857,2199
Alcúdia,7003,07003 Alcúdia,2001-07-01,0,3268,3268
Alcúdia,7003,07003 Alcúdia,2001-06-01,113,4358,4245
Alcúdia,7003,07003 Alcúdia,2001-05-01,0,5211,5211
Alcúdia,7003,07003 Alcúdia,2001-04-01,1042,7480,6438
Alcúdia,7003,07003 Alcúdia,2001-03-01,547,2767,2171
Alcúdia,7003,07003 Alcúdia,2001-02-01,0,8503,7988
Alcúdia,7003,07003 Alcúdia,2001-01-01,19448,21882,2434
Alcúdia,7003,07003 Alcúdia,2000-12-01,3905,6219,2314
Alcúdia,7003,07003 Alcúdia,2000-11-01,336,3191,2855
Alcúdia,7003,07003 Alcúdia,2000-10-01,220,3016,2796
Alcúdia,7003,07003 Alcúdia,2000-09-01,715,9192,8477
Alcúdia,7003,07003 Alcúdia,2000-08-01,0,3143,3143
Alcúdia,7003,07003 Alcúdia,2000-07-01,1583,6033,4450
Alcúdia,7003,07003 Alcúdia,2000-06-01,83,2751,2668
Alcúdia,7003,07003 Alcúdia,2000-05-01,163,5558,5395
Alcúdia,7003,07003 Alcúdia,2000-04-01,726,3732,3006
Alcúdia,7003,07003 Alcúdia,2000-03-01,529,8932,8403
Alcúdia,7003,07003 Alcúdia,2000-02-01,846,4443,3597
Alcúdia,7003,07003 Alcúdia,2000-01-01,0,11318,11238
Alcúdia,7003,07003 Alcúdia,1999-12-01,0,3655,3645
Alcúdia,7003,07003 Alcúdia,1999-11-01,1184,13534,12275
Alcúdia,7003,07003 Alcúdia,1999-10-01,970,4143,3042
Alcúdia,7003,07003 Alcúdia,1999-09-01,0,4388,4388
Alcúdia,7003,07003 Alcúdia,1999-08-01,0,4009,4009
Alcúdia,7003,07003 Alcúdia,1999-07-01,232,9729,9497
Alcúdia,7003,07003 Alcúdia,1999-06-01,1338,11337,9999
Alcúdia,7003,07003 Alcúdia,1999-05-01,135,13662,13527
Alcúdia,7003,07003 Alcúdia,1999-04-01,304,5207,4903
Alcúdia,7003,07003 Alcúdia,1999-03-01,0,5483,4962
Alcúdia,7003,07003 Alcúdia,1999-02-01,1281,11049,9768
Alcúdia,7003,07003 Alcúdia,1999-01-01,195,3625,3430
Alcúdia,7003,07003 Alcúdia,1998-12-01,584,5289,4685
Alcúdia,7003,07003 Alcúdia,1998-11-01,1116,17088,15938
Alcúdia,7003,07003 Alcúdia,1998-10-01,460,6736,6276
Alcúdia,7003,07003 Alcúdia,1998-09-01,293,4996,4644
Alcúdia,7003,07003 Alcúdia,1998-08-01,0,1213,1213
Alcúdia,7003,07003 Alcúdia,1998-07-01,1204,11100,9896
Alcúdia,7003,07003 Alcúdia,1998-06-01,0,5850,5444
Alcúdia,7003,07003 Alcúdia,1998-05-01,0,5913,5913
Alcúdia,7003,07003 Alcúdia,1998-04-01,0,2539,2443
Alcúdia,7003,07003 Alcúdia,1998-03-01,0,2456,2456
Alcúdia,7003,07003 Alcúdia,1998-02-01,39,2571,2517
Alcúdia,7003,07003 Alcúdia,1998-01-01,831,1646,815
Alcúdia,7003,07003 Alcúdia,1997-12-01,4652,8027,3375
Alcúdia,7003,07003 Alcúdia,1997-11-01,5619,14535,8916
Alcúdia,7003,07003 Alcúdia,1997-10-01,0,8769,8643
Alcúdia,7003,07003 Alcúdia,1997-09-01,0,3114,3114
Alcúdia,7003,07003 Alcúdia,1997-08-01,554,1378,824
Alcúdia,7003,07003 Alcúdia,1997-07-01,0,6969,6969
Alcúdia,7003,07003 Alcúdia,1997-06-01,722,1896,1174
Alcúdia,7003,07003 Alcúdia,1997-05-01,285,6211,1097
Alcúdia,7003,07003 Alcúdia,1997-04-01,0,1737,1737
Alcúdia,7003,07003 Alcúdia,1997-03-01,377,2437,2060
Alcúdia,7003,07003 Alcúdia,1997-02-01,0,1534,1080
Alcúdia,7003,07003 Alcúdia,1997-01-01,0,2513,2458
Alcúdia,7003,07003 Alcúdia,1996-12-01,2390,4240,1850
Alcúdia,7003,07003 Alcúdia,1996-11-01,312,3727,3415
Alcúdia,7003,07003 Alcúdia,1996-10-01,0,3971,3971
Alcúdia,7003,07003 Alcúdia,1996-09-01,523,2927,2316
Alcúdia,7003,07003 Alcúdia,1996-08-01,0,1615,1615
Alcúdia,7003,07003 Alcúdia,1996-07-01,150,1599,847
Alcúdia,7003,07003 Alcúdia,1996-06-01,0,503,503
Alcúdia,7003,07003 Alcúdia,1996-05-01,0,1777,1692
Alcúdia,7003,07003 Alcúdia,1996-04-01,0,550,550
Alcúdia,7003,07003 Alcúdia,1996-03-01,2335,3096,761
Alcúdia,7003,07003 Alcúdia,1996-02-01,104,3345,3241
Alcúdia,7003,07003 Alcúdia,1996-01-01,0,2426,2426
Alcúdia,7003,07003 Alcúdia,1995-12-01,1211,6952,4016
Alcúdia,7003,07003 Alcúdia,1995-11-01,14290,18023,3733
Alcúdia,7003,07003 Alcúdia,1995-10-01,0,709,709
Alcúdia,7003,07003 Alcúdia,1995-09-01,0,4200,4200
Alcúdia,7003,07003 Alcúdia,1995-08-01,1366,2757,1391
Alcúdia,7003,07003 Alcúdia,1995-07-01,0,1883,1883
Alcúdia,7003,07003 Alcúdia,1995-06-01,0,1027,1027
Alcúdia,7003,07003 Alcúdia,1995-05-01,183,776,534
Alcúdia,7003,07003 Alcúdia,1995-04-01,2004,4373,2369
Alcúdia,7003,07003 Alcúdia,1995-03-01,553,4389,3836
Alcúdia,7003,07003 Alcúdia,1995-02-01,0,1744,1744
Alcúdia,7003,07003 Alcúdia,1995-01-01,806,4472,3666
Alcúdia,7003,07003 Alcúdia,1994-12-01,0,3357,3357
Alcúdia,7003,07003 Alcúdia,1994-11-01,851,4109,3258
Alcúdia,7003,07003 Alcúdia,1994-10-01,0,4384,4384
Alcúdia,7003,07003 Alcúdia,1994-09-01,0,917,852
Alcúdia,7003,07003 Alcúdia,1994-08-01,0,5041,4232
Alcúdia,7003,07003 Alcúdia,1994-07-01,0,1442,1442
Alcúdia,7003,07003 Alcúdia,1994-06-01,28,1491,1463
Alcúdia,7003,07003 Alcúdia,1994-05-01,0,1317,1317
Alcúdia,7003,07003 Alcúdia,1994-04-01,0,3062,3062
Alcúdia,7003,07003 Alcúdia,1994-03-01,0,3554,3554
Alcúdia,7003,07003 Alcúdia,1994-02-01,3238,3812,574
Alcúdia,7003,07003 Alcúdia,1994-01-01,0,1668,1668
